user,url,likes,comments,followers,likes/followers
https://www.instagram.com/wheel_of_fortune_10,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435562_1983061181931729_7307562356479885312_n.jpg,39,2,299,0.130
https://www.instagram.com/chii_c_happy,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433648_116023435741492_1762069741171638272_n.jpg,6,1,73,0.082
https://www.instagram.com/wakacami,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373718_281364142268018_7476630501386616832_n.jpg,16,0,166,0.096
https://www.instagram.com/kana_s.i_0527,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436006_2297299603629453_6599339120001024000_n.jpg,67,3,352,0.190
https://www.instagram.com/tomomi031829,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435360_217757138756758_4687639637429059584_n.jpg,6,1,40,0.150
https://www.instagram.com/omi93ldh,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433349_1701298566588172_2617100122378469376_n.jpg,114,2,2656,0.043
https://www.instagram.com/tkmt_88,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479943_720108824851676_3389237080721719296_n.jpg,6,0,9,0.667
https://www.instagram.com/e_gy_jw.sen,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569156_173481153222363_8776564364258836480_n.jpg,42,3,350,0.120
https://www.instagram.com/5purple1,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435562_1698813200164955_8079960659288129536_n.jpg,18,0,69,0.261
https://www.instagram.com/acu910711,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479983_130040744300962_406659980465274880_n.jpg,18,1,99,0.182
https://www.instagram.com/noripop8,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433778_1301888946600723_9170202536458584064_n.jpg,141,7,992,0.142
https://www.instagram.com/yunapooon,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435616_616331958756415_8474649741265731584_n.jpg,41,2,406,0.101
https://www.instagram.com/smiki24,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373770_715650638619432_7529927665390714880_n.jpg,65,6,561,0.116
https://www.instagram.com/mi303wa,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479974_456971161355538_8750053030084214784_n.jpg,12,0,31,0.387
https://www.instagram.com/mkdy_v,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435910_1296785010449502_9083908573238394880_n.jpg,29,2,82,0.354
https://www.instagram.com/aki.tuujii,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434112_141998346404930_3787281258006970368_n.jpg,50,4,86,0.581
https://www.instagram.com/michel863,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436231_267002280455916_8566761718724689920_n.jpg,14,2,44,0.318
https://www.instagram.com/hana_k030kotori,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433846_1722258661404193_2170133359898918912_n.jpg,17,0,55,0.309
https://www.instagram.com/lino_2885,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433939_1964179070537499_7610728601662521344_n.jpg,69,1,1378,0.050
https://www.instagram.com/pn00gpdkpr57,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433666_149828195609436_6168620296111652864_n.jpg,212,2,1433,0.148
https://www.instagram.com/lino_2885,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436178_275588722936483_9184068065279606784_n.jpg,81,0,1378,0.059
https://www.instagram.com/riiiie_kiiino,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434146_1952101751699672_4790648157371367424_n.jpg,24,0,478,0.050
https://www.instagram.com/lovekonnbini,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480419_1940177489590391_3960339431826653184_n.jpg,13,0,43,0.302
https://www.instagram.com/maaaya0121,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433501_1483572391723415_8902867979360796672_n.jpg,54,5,441,0.122
https://www.instagram.com/pinkplumeria12,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569371_130727687558298_7500092344356569088_n.jpg,20,0,60,0.333
https://www.instagram.com/chinami223,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480135_325480834583810_2049465308824993792_n.jpg,46,1,256,0.180
https://www.instagram.com/i_am_035,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373798_462600134126965_2366790824231960576_n.jpg,45,0,201,0.224
https://www.instagram.com/nas_3300,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479786_266227830563628_8785593789969334272_n.jpg,4,0,13,0.308
https://www.instagram.com/n0rqn0rq23,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435495_1570843189652348_6456643023479504896_n.jpg,12,0,35,0.343
https://www.instagram.com/mabee_25,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435885_165344460686536_2041482296061591552_n.jpg,30,0,210,0.143
