user,url,likes,comments,l/f,followers
https://www.instagram.com/hiro_47,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435450_1343386852426022_5462390890825777152_n.jpg,15,0,0.022796353,658
https://www.instagram.com/atukoito,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434059_1433734233375371_4088735984491954176_n.jpg,3,1,0.012244898,245
https://www.instagram.com/boni_ici,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433940_131257500837864_1327923932812017664_n.jpg,19,1,0.208791209,91
https://www.instagram.com/mina292509,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435562_1908221136083471_1030497619362709504_n.jpg,5,0,0.078125,64
https://www.instagram.com/nyanko_puyu,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434022_1472648526160013_460361979496759296_n.jpg,3,0,0.136363636,22
https://www.instagram.com/0612___hana,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21433651_522571218093153_6080399821015875584_n.jpg,7,0,0.155555556,45
https://www.instagram.com/yk_lena,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435545_723801277818311_1482810374880231424_n.jpg,22,0,0.061111111,360
https://www.instagram.com/otokunatorakiti,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479703_1867028930292699_8941494381190316032_n.jpg,16,0,0.091954023,174
https://www.instagram.com/__riinaaaa,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433987_1799088970380987_4633059751377240064_n.jpg,5,0,0.044247788,113
https://www.instagram.com/koneko34,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569183_2015897535300499_1045746703178661888_n.jpg,7,0,0.051470588,136
https://www.instagram.com/0430y,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480401_491225531253730_3638050149701255168_n.jpg,12,0,0.030150754,398
https://www.instagram.com/panda_design_architect,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480198_284103088740100_4423664762663993344_n.jpg,11,0,0.018998273,579
https://www.instagram.com/swallowday15529,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435436_2022027108017622_9088358769242406912_n.jpg,3,0,0.107142857,28
https://www.instagram.com/hhiro408,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433747_860083670807959_2383920906155065344_n.jpg,18,0,0.037344398,482
https://www.instagram.com/nya_nstagram,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434048_318648041939434_28600934548373504_n.jpg,5,0,0.087719298,57
https://www.instagram.com/u1a3e2i1u1,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/20838186_113856665975499_1417388569739132928_n.jpg,25,0,0.490196078,51
https://www.instagram.com/chisato.kai,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569300_1944282829119901_5452138254134411264_n.jpg,15,1,0.025862069,580
https://www.instagram.com/mememag_me,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435389_153680001881676_1793370689730772992_n.jpg,10,0,0.025380711,394
https://www.instagram.com/edie.n.midge,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568700_264607130694688_2440009549793460224_n.jpg,7,1,0.137254902,51
https://www.instagram.com/nekomata_mee,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433351_152162875283148_5768189594478575616_n.jpg,26,1,0.033942559,766
https://www.instagram.com/yonemama,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480146_282199785598364_5401618555286323200_n.jpg,159,4,0.010815591,14701
https://www.instagram.com/daiwajuhan,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/s1080x1080/e15/fr/21433887_196397987566527_1684567060610285568_n.jpg,3,0,3,1
https://www.instagram.com/cafe_soukukan,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21576510_1977874912455162_7639783492779245568_n.jpg,6,0,0.24,25
https://www.instagram.com/koyukikotetsu.314,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21435465_425661187830368_6253657487476523008_n.jpg,10,0,0.042735043,234
https://www.instagram.com/nekonokaze,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434038_115564935786679_3166616594918932480_n.jpg,7,0,0.059322034,118
https://www.instagram.com/natubosi72,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568824_1941987399391863_9165811331830382592_n.jpg,13,0,0.052845528,246
https://www.instagram.com/cat_handa,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435344_277568632743430_7324727992142266368_n.jpg,18,2,0.151260504,119
https://www.instagram.com/tim_tim_mc,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569362_144339142835559_9186767813002395648_n.jpg,9,0,0.09375,96
https://www.instagram.com/namimo29,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434070_289423054798832_8102308911727509504_n.jpg,8,0,0.018518519,432
https://www.instagram.com/cccloudstreet,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480000_156245854956550_5442751087712927744_n.jpg,1,0,0.076923077,13
https://www.instagram.com/mionmion.242,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479653_113661235995344_7303586127296856064_n.jpg,19,0,0.333333333,57
https://www.instagram.com/coco_kimmm,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434087_281493755686003_6867735384424448000_n.jpg,4,0,0.037735849,106
https://www.instagram.com/tatsuya1977,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373784_271824489889050_347587322398638080_n.jpg,10,0,0.039370079,254
https://www.instagram.com/azusa.hirano.56,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480510_351405441969414_2634064409974013952_n.jpg,5,1,0.042735043,117
https://www.instagram.com/seoane2017,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21480297_115345695821276_7270998354996232192_n.jpg,11,1,0.049327354,223
https://www.instagram.com/wasabiponzu.cat,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433869_309762402830678_9174409070377959424_n.jpg,20,2,0.082987552,241
https://www.instagram.com/room_milletrois,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568468_239208919935468_6804074198047129600_n.jpg,20,0,0.058651026,341
https://www.instagram.com/pyonkichi_22,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435441_129264707715816_1996564016251535360_n.jpg,54,1,0.061714286,875
https://www.instagram.com/mimimiemie0113,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433956_1508221112550433_5313342206960992256_n.jpg,17,0,0.047752809,356
